name,category,brand,strainType,priceRec,dispensary,productUrl,price,potency,quantity
WYLD Marionberry Indica Enhanced Gummies (Mellow) - 100mg,🍬Edibles🍫,WYLD,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/wyld/wyld-marionberry-indica-enhanced-gummies-100mg,22.0,100.0,
WYLD Raspberry Sativa Enhanced Gummies (Active) - 100mg,🍬Edibles🍫,WYLD,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/none/wyld-raspberry-sativa-enhanced-gummies-100mg,22.0,100.0,
Gron Raspberry Lemonade Pearls - 100mg,🍬Edibles🍫,Grön,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/none/gron-raspberry-lemonade-pearls-100mg,22.0,100.0,
Mafia Melts Blue Razz Gummies - 100mg,🍬Edibles🍫,Mafia Melts,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/mafia-melts/mafia-melts-blue-razz-gummies-100mg,22.0,100.0,
Mafia Melts Green Apple Gummies - 100mg,🍬Edibles🍫,Mafia Melts,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/mafia-melts/mafia-melts-green-apple-gummies-100mg,22.0,100.0,
The Growfather Green Apple Nano Infused Gummies - 100mg,🍬Edibles🍫,The Growfather,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/the-growfather/the-growfather-soft-lozenges-green-apple-100mg,24.0,100.0,
The Growfather Cappuccino Nano Infused Gummies - 100mg,🍬Edibles🍫,The Growfather,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/the-growfather/the-growfather-soft-lozenges-cappuccino-100mg,24.0,100.0,
The Growfather Strawberry Nano Infused Gummies  - 100mg,🍬Edibles🍫,The Growfather,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/the-growfather-soft-lozenges-strawberry-100mg,24.0,100.0,
Camino Sours Watermelon Spritz Gummies - 100mg,🍬Edibles🍫,Camino,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/camino-gummies-sours-watermelon-spritz-100mg,24.0,100.0,
Camino Watermelon Lemonade Gummies 20ct - 100mg,🍬Edibles🍫,Camino,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/camino-gummies-watermelon-lemonade-100mg,24.0,100.0,20.0
Camino Sours Strawberry Sunset Gummies - 100mg,🍬Edibles🍫,Camino,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/camino/camino-gummies-sours-strawberry-sunset-100mg,24.0,100.0,
Camino Wild Cherry Gummies - 100mg,🍬Edibles🍫,Camino,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/camino-gummies-wild-cherry-100mg,24.0,100.0,
Camino Wild Berry 'Chill' Gummies 20ct - 100mg,🍬Edibles🍫,Camino,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/none/camino-gummies-wild-berry-chill-100mg,24.0,100.0,20.0
Camino Pineapple Habanero Gummies 20ct - 100mg,🍬Edibles🍫,Camino,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/camino/camino-gummies-pineapple-habanero-100mg,24.0,100.0,20.0
The Growfather Dream Berry Nano Infused 1:1 THC:CBN Gummies - 100mg,🍬Edibles🍫,The Growfather,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/none/the-growfather-soft-lozenges-dream-berry-nano-infused-100mg,24.0,100.0,
OGeez Happy Balance 1:1 THC:CBD Strawberries and Cream Gummies - 100mg,🍬Edibles🍫,OGeez,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/ogeez/ogeez-happy-balance-1-1-cbd-strawberries-and-cream-100mg,24.0,100.0,
OGeez THC:CBN 2:1 Sleep Edition Aquaberry Gummies - 100mg,🍬Edibles🍫,OGeez,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/none/ogeez-2-1-cbn-sleep-edition-aquaberry-100mg,24.0,100.0,
Ric Flair Drip Watermelon Wooooo Diamond Infused Soft Lozenges - 100mg,🍬Edibles🍫,Ric Flair Drip,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/ric-flair-drip/ric-flair-drip-watermelon-wooooo-diamond-infused-soft-lozenge-10pk-100mg,24.0,100.0,
Ric Flair Drip Flairy Cherry Diamond Infused Soft Lozenges - 100mg,🍬Edibles🍫,Ric Flair Drip,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/ric-flair-drip/ric-flair-drip-flairy-cherry-diamond-infused-soft-lozenge-10pk-100mg,24.0,100.0,
Camino Sours Raspberry Lemonade Gummies - 100mg,🍬Edibles🍫,Camino,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/camino/camino-sours-raspberry-lemonade-gummies-100mg,24.0,100.0,
The Growfather Tropical Nano-Infused 2:1 THC:CBG Gummies - 100mg,🍬Edibles🍫,The Growfather,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/none/the-growfather-tropical-nano-infused-gummies-2-1-thc-cbg-100mg,24.0,100.0,10.0
Cheeba Chews Caramel - 100mg,🍬Edibles🍫,Cheeba Chews,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/cheeba-chews/cheeba-caramel-100mg,24.0,100.0,
Cheeba Chews Sativa Chocolate - 100mg,🍬Edibles🍫,Cheeba Chews,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/none/cheeba-chews-sativa-chocolate-100mg,24.0,100.0,
Cheeba Chews Indica Chocolate - 100mg,🍬Edibles🍫,Cheeba Chews,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/cheeba-chews/cheeba-chews-indica-chocolate-100mg,24.0,100.0,
Ric Flair Drip Strawberry Strut Diamond Infused Soft Lozenge - 100mg,🍬Edibles🍫,Ric Flair Drip,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/ric-flair-drip/ric-flair-drip-strawberry-strut-diamond-infused-soft-lozenge-100mg,24.0,100.0,
Ric Flair Drip  Figure Four Orange Diamond Infused Soft Lozenges - 100mg,🍬Edibles🍫,Ric Flair Drip,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/ric-flair-drip/ric-flair-drip-figure-four-orange-diamond-infused-soft-lozenge-10pk-100mg,24.0,100.0,
OGeez Sunny Sativa Tropical Sugar Free - 100mg,🍬Edibles🍫,OGeez,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/ogeez/ogeez-sunny-sativa-tropical-sugar-free-100mg,24.0,100.0,
OGeez Mellow Indica Tropical Sugar Free - 100mg,🍬Edibles🍫,OGeez,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/ogeez/ogeez-mellow-indica-tropical-sugar-free-100mg,24.0,100.0,
Illicit Movie Popcorn Soft Caramels - 100mg,🍬Edibles🍫,Illicit,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/illicit/illicit-movie-popcorn-soft-caramels-100mg,24.0,100.0,10.0
Illicit Bananas Foster Soft Caramels - 100mg,🍬Edibles🍫,Illicit,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/illicit-bananas-foster-soft-caramels-100mg,24.0,100.0,
&Shine Blackberry Bites - 100mg,🍬Edibles🍫,&Shine,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/and-shine/and-shine-blackberry-bites-100mg,25.0,100.0,
Haze x Mudd Brothers Mandarin Dreamz Live Resin Gummies - 100mg,🍬Edibles🍫,Haze x Mudd Brothers,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/haze-x-mudd-brothers/haze-x-mudd-bros-live-resin-gummies-mandarin-dreamz-100mg,25.0,100.0,
Haze X Mudd Bros Black Razz Live Resin Gummies - 100mg,🍬Edibles🍫,Haze x Mudd Brothers,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/haze-x-mudd-brothers/haze-x-mudd-bros-live-resin-gummies-black-razz-100mg,25.0,100.0,
Effin Sleep Good Night Grape 2:1 THC:CBN Gummies - 100 mg,🍬Edibles🍫,Effin,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/effin-sleep-good-night-grape-2-1-thc-cbn-gummies-100-mg,25.0,100.0,
Effin Hang Social Citrus Sativa 2:1 CBG:THC Gummies - 100mg,🍬Edibles🍫,Effin,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/effin-hang-social-citrus-2-1-cbg-thc-gummies-100mg,25.0,100.0,
Effin Chillin Relaxing Razz 1:1 THC:CBD Gummies - 100mg,🍬Edibles🍫,Effin,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/effin-chillin-relaxing-razz-1-1-thc-cbd-gummies-100mg,25.0,100.0,
Encore Watermelon Gummies - 100mg,🍬Edibles🍫,Encore,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/encore/encore-watermelon-gummies-10pk-100mg,25.0,100.0,
Encore Pineapple Raspberry Gummies 10pk - 100mg,🍬Edibles🍫,Encore,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/encore-pineapple-raspberry-gummies-10pk-100mg,25.0,100.0,10.0
Encore Berry Burst Gummies - 100mg,🍬Edibles🍫,Encore,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/encore/encore-berry-burst-gummies-10pk-100mg,25.0,100.0,
Encore Strawberry Gummies 10pk - 100mg,🍬Edibles🍫,Encore,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/encore-strawberry-gummies-10pk-100mg,25.0,100.0,10.0
Illicit Vanilla Espresso Soft Caramels - 100mg,🍬Edibles🍫,Illicit,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/illicit-vanilla-espresso-soft-caramels-100mg,25.0,100.0,
Illicit Sea Salt Soft Caramels - 100mg,🍬Edibles🍫,Illicit,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/illicit/illicit-sea-salt-soft-caramels-100mg,25.0,100.0,
Encore Chili Melon Gummies - 100mg,🍬Edibles🍫,Encore,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/encore/encore-chili-melon-gummies-100mg,25.0,100.0,
Valhalla Grape RSO Soft Lozenges - 100mg,🍬Edibles🍫,Valhalla,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/valhalla-blue-raspberry-soft-lozenges-100mg,25.0,100.0,
Mafia Melts Lemonade Revive 1:1:1 THC:CBD:Caffeine Gummies - 100mg,🍬Edibles🍫,Mafia Melts,HYBRID_SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/none/mafia-melts-lemonade-revive-1-1-1-thc-cbd-caffeine-gummies-100mg,25.0,100.0,
Mafia Melts Grape Knockout 1:1 THC:CBN Gummies - 100mg,🍬Edibles🍫,Mafia Melts,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/none/mafia-melts-grape-knockout-1-1-thc-cbn-gummies-100mg,25.0,100.0,
Camino Sparkling Pear 2:6 THC:CBD Gummies - 100mg,🍬Edibles🍫,Camino,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/camino/camino-gummies-sparkling-pear-2-6-40mg,26.0,100.0,
Camino Sours Orchard Peach 1:1 THC:CBD Gummies - 100mg,🍬Edibles🍫,Camino,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/camino-gummies-sours-orchard-peach-1-1-100mg,26.0,100.0,
WYLD Blood Orange Sativa Enhanced Gummies (Bliss) 1:1 THC:CBC - 100mg,🍬Edibles🍫,WYLD,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/none/wyld-blood-orange-sativa-enhanced-gummies-1-1-thc-cbc-100mg,26.0,100.0,
WYLD Pomegranate Hybrid Enhanced Gummies (Restore) 1:1 THC:CBD - 100mg,🍬Edibles🍫,WYLD,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/wyld-pomegranate-hybrid-enhanced-gummies-1-1-tch-cbd-100mg,26.0,100.0,
WYLD Boysenberry Indica Enhanced Gummies (Dream) 1:1:1 THC:CBD:CBN - 100mg,🍬Edibles🍫,WYLD,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/none/wyld-boysenberry-indica-enhanced-gummies-1-1-1-thc-cbd-cbn-100mg,26.0,100.0,
WYLD Pear Hybrid Enhanced Gummies (Refresh) 1:1 THC:CBG - 100mg,🍬Edibles🍫,WYLD,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/wyld/wyld-pear-hybrid-enhanced-gummies-1-1-thc-cbg-100mg,26.0,100.0,
WYLD Grapefruit Sativa Enhanced Gummies (Revive) - 1:1:1 THC:CBG:CBC - 100mg,🍬Edibles🍫,WYLD,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/none/wyld-grapefruit-sativa-enhanced-gummies-1-1-1-thc-cbd-cbc-100mg,26.0,100.0,
WYLD Elderberry Indica Enhanced Gummies (Sleep) 2:1 THC:CBN - 100mg,🍬Edibles🍫,WYLD,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/wyld/wyld-elderberry-indica-enhanced-gummies-sleep-2-1-thc-cbn-100mg,26.0,100.0,
Camino Tropical Burst THC:THCv 2:1 Gummies - 100mg,🍬Edibles🍫,Camino,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/camino/camino-tropical-burst-thcv-2-1-gummies-100mg,26.0,100.0,
Camino Mango Serenity THC:CBD 1:1 Gummies - 100mg,🍬Edibles🍫,Camino,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/camino-mango-serenity-cbd-thc-1-1-gummies-100mg,26.0,100.0,
WYLD Kiwi 1:1 THC:THCv Gummies - 100mg,🍬Edibles🍫,WYLD,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/wyld/wyld-kiwi-1-1-thc-thcv-gummies-100mg,26.0,100.0,
Wana Classic Blood Orange 20:1 CBD:THC - 100mg,🍬Edibles🍫,Wana,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/wana-blood-orange-20-1-100mg,28.0,100.0,
Wana Classic Blueberry Soft Lozenges-100mg,🍬Edibles🍫,Wana,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/wana/wana-classic-blueberry-soft-lozenges-100mg,28.0,100.0,
Wana Classic Watermelon Soft Lozenges - 100mg,🍬Edibles🍫,Wana,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/wana-classic-watermelon-soft-lozenges-100mg,28.0,100.0,
Wana Classic Strawberry Lemonade 1:1 CBD:THC Soft Lozenges - 100mg,🍬Edibles🍫,Wana,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/wana/wana-strawberry-lemonade-1-1-soft-lozenges-100mg,28.0,100.0,
Wana Pomegranate Blueberry 5:1 CBD:THC Soft Lozenges - 100mg,🍬Edibles🍫,Wana,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/wana-pomegranate-blueberry-5-1-soft-lozenges-100mg,28.0,100.0,
Wana Exotic Yuzu 2:1 CBD:THC Soft Lozenges - 100mg,🍬Edibles🍫,Wana,HYBRID_SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/none/wana-yuzu-2-1-soft-lozenges-100mg,28.0,100.0,
OGeez Peg's Raspberry Orange RSO Gummies - 100mg,🍬Edibles🍫,OGeez,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/ogeez-pegs-raspberry-orange-rso-gummies-100mg,28.0,100.0,
Avexia Ascend Tablets 40pk 1:1 CBG:THC - 100mg,🍬Edibles🍫,Avexia,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/avexia-ascend-tablets-40pk-1-1-cbg-tch-100mg,28.0,100.0,40.0
Avexia Comfort Tablets 40pk 1:1:1 CBN:CBD:THC - 100mg,🍬Edibles🍫,Avexia,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/avexia-comfort-tablets-40pk-1-1-1-cbn-cbd-thc-100mg,28.0,100.0,40.0
Avexia Relief Tablets 40pk 4:1 CBD:THC - 100mg,🍬Edibles🍫,Avexia,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/avexia-relief-tablets-40pk-4-1-cbd-thc,28.0,100.0,40.0
OGeez Vegan Sweet Clementine Live Rosin Gummies - 100mg,🍬Edibles🍫,OGeez,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/ogeez/ogeez-vegan-sweet-clementine-live-rosin-gummies-100mg,28.0,100.0,
Cheeba Chews Sleepy Chocolate 1:1 THC:CBN - 100mg,🍬Edibles🍫,Cheeba Chews,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/none/cheeba-chews-sleepy-chocolate-1-1-thc-cbn-100mg,28.0,100.0,
Encore Strawberry Peach 2:1 CBD:THC Gummies - 100mg,🍬Edibles🍫,Encore,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/encore/encore-strawberry-peach-2-1-cbd-thc-gummies-10pk-100mg,28.0,100.0,
Encore Mandarin 1:1 CBD:THC Gummies - 100mg,🍬Edibles🍫,Encore,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/encore/encore-mandarin-1-1-cbd-thc-gummies-10pk-100mg,28.0,100.0,
Encore Pomegranate Punch 1:2 CBN:THC Gummies - 100mg,🍬Edibles🍫,Encore,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/encore/encore-pomegranate-punch-1-2-cbn-thc-gummies-10pk-100mg,28.0,100.0,
Wana Quick Strawberry Margarita 1:1 CBD:THC Soft Lozenges - 100mg,🍬Edibles🍫,Wana,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/none/wana-strawberry-margarita-1-1-soft-lozenge-100mg,30.0,100.0,100.0
Wana Quick Peach Bellini Soft Lozenges - 100mg,🍬Edibles🍫,Wana,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/wana/wana-quick-peach-bellini-soft-lozenge-100mg,30.0,100.0,10.0
Wana Quick Island Punch Soft Lozenges - 100mg,🍬Edibles🍫,Wana,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/none/wana-quick-island-punch-soft-lozenges-100mg,30.0,100.0,10.0
BITS Elderberry Wellness Lozenges 1:1 CBD:THC 20ct - 100mg,🍬Edibles🍫,BITS,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/none/bits-elderberry-wellness-sweet-lozenges-100mg,30.0,100.0,20.0
BITS Guava Go Lozenges 20ct - 100mg,🍬Edibles🍫,BITS,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/bits/bits-guava-go-sweet-lozenges-100mg,30.0,100.0,20.0
BITS Yuzu Zone Lozenges 1:1 CBG:THC 20ct - 100mg,🍬Edibles🍫,BITS,HYBRID_SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/bits/bits-yuzu-zone-sweet-lozenges-100mg,30.0,100.0,20.0
BITS Acai Affection Sweet Lozenges 20ct -100mg,🍬Edibles🍫,BITS,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/bits-acai-affection-sweet-lozenges-100mg,30.0,100.0,20.0
BITS Pomegranate 1:1 CBN:THC R&R Sweet Lozenges 20ct - 100mg,🍬Edibles🍫,BITS,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/bits/bits-pomegranate-r-and-r-sweet-lozenges-100mg,30.0,100.0,20.0
Encore Espresso Caramels - 100mg,🍬Edibles🍫,Encore,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/encore/encore-espresso-caramels-100mg,30.0,100.0,
Wana Optimals Fast Asleep Gummies 5:1:1:1 CBD:THC:CBG:CBN - 20mg,🍬Edibles🍫,Wana,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/none/wana-optimals-fast-asleep-100mg,30.0,20.0,
Wana Quick Limoncello Soft Lozenges - 100mg,🍬Edibles🍫,Wana,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/wana/wana-quick-limoncello-soft-lozenges-100mg,30.0,100.0,100.0
Wana Optimals Stay Asleep Gummies 5:2:1:1 CBD:THC:CBN:CBG - 100mg,🍬Edibles🍫,Wana,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/none/wana-optimals-stay-asleep-100mg,30.0,100.0,
JAMS Sour Green Apple Fast Acting Soft Lozenges 20ct - 100mg,🍬Edibles🍫,JAMS,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/jams-sour-green-apple-fast-acting-soft-lozenges-100mg,30.0,100.0,20.0
Zzzonked Mixed Berry Cannabis Infused Sleepy Gummies 20pk - 100mg,🍬Edibles🍫,Zonked,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/none/zzzonked-mixed-berry-cannabis-infused-sleepy-gummies-20pk-100mg,30.0,100.0,20.0
Zzzonked Strawberry Slumber Cannabis Infused Sleepy Gummies 20pk - 100mg,🍬Edibles🍫,Zonked,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/zonked/zzzonked-strawberry-slumber-cannabis-infused-sleepy-gummies-20pk-100mg,30.0,100.0,20.0
Zzzonked Pineapple Dream Cannabis Infused Sleepy Gummies 20pk - 100mg,🍬Edibles🍫,Zonked,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/zonked/zzzonked-pineapple-dream-cannabis-infused-sleepy-gummies-20pk-100mg,30.0,100.0,20.0
Zzzonked Tutti Frutti Cannabis Infused Sleepy Gummies 20pk - 100mg,🍬Edibles🍫,Zonked,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/zonked/zzzonked-tutti-frutti-cannabis-infused-sleepy-gummies-20pk-100mg,30.0,100.0,20.0
Beboe Sparkling Pear Gummies 1:1 THC:CBG - 100mg,🍬Edibles🍫,Beboe,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/beboe-sparkling-pear-gummies-1-1-tch-cbg-200mg,30.0,100.0,
Encore Mango RSO Gummies - 100mg,🍬Edibles🍫,Encore,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/encore/encore-mango-rso-gummies-100mg,30.0,100.0,
Encore Black Cherry RSO Gummies - 100mg,🍬Edibles🍫,Encore,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/encore/encore-sour-black-cherry-rso-gummies-100mg,30.0,100.0,
Encore Concord Grape RSO Gummies - 100mg,🍬Edibles🍫,Encore,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/encore-grape-rso-gummies-100mg,30.0,100.0,
Haze x Mudd Brothers Tropical Punch Live Rosin Gummies - 100mg,🍬Edibles🍫,Haze x Mudd Brothers,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/haze-x-mudd-brothers-tropical-punch-live-rosin-gummies-100mg,30.0,100.0,
Haze X Mudd Brothers Orange Sunset Live Rosin Gummies - 100mg,🍬Edibles🍫,Haze x Mudd Brothers,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/haze-x-mudd-brothers/haze-x-mudd-brothers-orange-sunset-live-rosin-gummies-100mg,30.0,100.0,
Meltdown Devilishly Dark Chocolate Bar 20pc - 100mg,🍬Edibles🍫,Meltdown,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/meltdown/meltdown-devilishly-dark-chocolate-bar-20pc-100mg,30.0,100.0,20.0
Meltdown Key Lime Sublime Chocolate Bar 20pc - 100mg,🍬Edibles🍫,Meltdown,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/meltdown-key-lime-sublime-chocolate-bar-20pc-100mg,30.0,100.0,20.0
Meltdown Mellow Milk Chocolate Bar 20pc - 100mg,🍬Edibles🍫,Meltdown,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/meltdown-mellow-milk-chocolate-bar-10pc-100mg,30.0,100.0,20.0
BITS Dragonfruit LOL 1:1 CBC:THC 20ct - 100mg,🍬Edibles🍫,BITS,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/bits/bits-dragonfruit-lol-1-1-cbc-thc-100mg,30.0,100.0,20.0
The Growfather Smacked Bar Peanut Butter Chocolate Bar 20pc - 100mg,🍬Edibles🍫,The Growfather,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/the-growfather/the-growfather-smacked-bar-peanut-butter-chocolate-bar-20pc-100mg,30.0,100.0,20.0
Meltdown Kooky & Creme Chocolate Bar 20pc - 100mg,🍬Edibles🍫,Meltdown,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/meltdown-kooky-and-creme-chocolate-bar-20pc-100mg,30.0,100.0,20.0
Lost Farms Strawberry Lemonade Live Resin Gummies - 100mg,🍬Edibles🍫,Lost Farms,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/lost-farms-strawberry-lemonade-hazy-cookies-live-resin-gummies-100mg,30.0,100.0,
Lost Farms Thorny Berry 2:1 THC:CBN Live Resin Gummies - 100mg,🍬Edibles🍫,Lost Farms,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/lost-farms-thorny-berry-og-kush-live-resin-gummies-100mg,30.0,100.0,
Lost Farms Juicy Peach Live Resin Gummies - 100mg,🍬Edibles🍫,Lost Farms,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/lost-farms/lost-farms-gsc-sherbet-juicy-peach-live-resin-gummies-100mg,30.0,100.0,
Lost Farms Raspberry Live Resin Gummies - 100mg,🍬Edibles🍫,Lost Farms,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/lost-farms/lost-farms-raspberry-sunset-mintz-live-resin-gummies-100mg,30.0,100.0,
Encore RSO Milk Chocolate Sativa - 100mg,🍬Edibles🍫,Encore,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/none/encore-rso-chocolate-milk-sativa-100mg,30.0,100.0,
Encore RSO Milk Chocolate Indica - 100mg,🍬Edibles🍫,Encore,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/encore/encore-rso-chocolate-milk-indica-100mg,30.0,100.0,
Rythm Watermelon Solventless Live Rosin Gummies - 100mg,🍬Edibles🍫,Rythm,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/rythm/rythm-watermelon-solventless-live-rosin-gummies-100mg,30.0,100.0,
Rythm Clementine Solventless Live Rosin Gummies - 100mg,🍬Edibles🍫,Rythm,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/rythm/rythm-clementine-solventless-live-rosin-gummies-100mg,30.0,100.0,
Rythm Pineapple Solventless Live Rosin Gummies - 100mg,🍬Edibles🍫,Rythm,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/rythm/rythm-pineapple-solventless-live-rosin-gummies-100mg,30.0,100.0,
Encore RSO Chocolate Dark Indica 10pk - 100mg,🍬Edibles🍫,Encore,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/encore/encore-rso-chocolate-dark-indica-10pk-100mg,30.0,100.0,10.0
Hamsa Fast Acting Blueberry Gummies - 100mg,🍬Edibles🍫,Hamsa,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/none/hamsa-fast-acting-blueberry-gummies-100mg,30.0,100.0,
Hamsa Fast Acting Green Apple Gummies - 100mg,🍬Edibles🍫,Hamsa,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/hamsa/hamsa-fast-acting-green-apple-gummies-100mg,30.0,100.0,
Hamsa Fast Acting Mango Gummies - 100mg,🍬Edibles🍫,Hamsa,SATIVA,,indigodispensary,https://www.indigodispensary.com/shop/none/hamsa-fast-acting-mango-gummies-100mg,30.0,100.0,
Hamsa Blast Mint THC Mouth Spray - 100mg,🍬Edibles🍫,Hamsa,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/hamsa/hamsa-blast-mint-thc-mouth-spray-100mg,30.0,100.0,
Hamsa Fast Acting Elderberry 2:1 THC:CBN Gummies - 100mg,🍬Edibles🍫,Hamsa,INDICA,,indigodispensary,https://www.indigodispensary.com/shop/none/hamsa-fast-acting-elderberry-2-1-thc-cbn-gummies-100mg,30.0,100.0,
The Growfather Smacked Milk Chocolate Crunch Bar - 100mg,🍬Edibles🍫,The Growfather,HYBRID,,indigodispensary,https://www.indigodispensary.com/shop/none/the-growfather-smacked-milk-chocolate-crunch-bar-100mg,30.0,100.0,
